algorithm,numbins,numitems,bitsperitem,instance_id,diff,runtime
complete-greedy,3,12,16,2,441.0,0.01385019999997894
complete-greedy,3,12,16,3,577.0,0.007705099999839149
complete-greedy,3,12,16,4,269.0,0.06619539999974222
complete-greedy,3,12,16,5,481.0,0.016200600000047416
complete-greedy,3,12,16,6,117.0,0.00806670000019949
complete-greedy,3,12,16,7,1740.0,0.02845580000030168
complete-greedy,3,12,16,8,321.0,0.006635699999606004
complete-greedy,3,12,16,9,735.0,0.004187699999420147
complete-greedy,3,14,8,0,1.0,0.019714500000191038
complete-greedy,3,14,8,1,1.0,0.007143900000301073
complete-greedy,3,14,8,2,1.0,0.012580300000081479
complete-greedy,3,14,8,3,1.0,0.009768699999767705
complete-greedy,3,14,8,4,0.0,0.04412119999960851
complete-greedy,3,14,8,5,1.0,0.006710900000143738
complete-greedy,3,14,8,6,0.0,0.05463830000007874
complete-greedy,3,14,8,7,1.0,0.005432800000562565
complete-greedy,3,14,8,8,1.0,0.04526449999957549
complete-greedy,3,14,8,9,2.0,0.1428899000002275
complete-greedy,3,14,10,0,1.0,0.08458550000068499
complete-greedy,3,14,10,1,3.0,0.0378722999994352
complete-greedy,3,14,10,2,1.0,0.050518600000032166
complete-greedy,3,14,10,3,3.0,0.04065000000082364
complete-greedy,3,14,10,4,3.0,0.06406610000067303
complete-greedy,3,14,10,5,2.0,0.06302779999987251
complete-greedy,3,14,10,6,3.0,0.12839440000061586
complete-greedy,3,14,10,7,2.0,0.19018099999993865
complete-greedy,3,14,10,8,2.0,0.034500800000387244
complete-greedy,3,14,10,9,4.0,0.031513400000221736
complete-greedy,3,14,12,0,21.0,0.1473470000000816
complete-greedy,3,14,12,1,7.0,0.07962190000034752
complete-greedy,3,14,12,2,32.0,0.08088069999939762
complete-greedy,3,14,12,3,6.0,0.15167289999953937
complete-greedy,3,14,12,4,27.0,0.05550500000026659
complete-greedy,3,14,12,5,15.0,0.06313090000003285
complete-greedy,3,14,12,6,11.0,0.06867699999929755
complete-greedy,3,14,12,7,8.0,0.07649750000018685
complete-greedy,3,14,12,8,9.0,0.01746389999971143
complete-greedy,3,14,12,9,4.0,0.007067999999890162
complete-greedy,3,14,16,0,143.0,0.02041689999987284
complete-greedy,3,14,16,1,438.0,0.09791479999967123
complete-greedy,3,14,16,2,89.0,0.029423299999507435
complete-greedy,3,14,16,3,639.0,0.08229609999943932
complete-greedy,3,14,16,4,209.0,0.14149709999946936
complete-greedy,3,14,16,5,281.0,0.010616000000482018
complete-greedy,3,14,16,6,89.0,0.09542299999975512
complete-greedy,3,14,16,7,314.0,0.06474429999980202
complete-greedy,3,14,16,8,134.0,0.1021826999995028
complete-greedy,3,14,16,9,124.0,0.17803640000056475
complete-greedy,3,16,8,0,1.0,0.009602699999959441
complete-greedy,3,16,8,1,1.0,0.002803899999889836
complete-greedy,3,16,8,2,1.0,0.00987630000054196
complete-greedy,3,16,8,3,0.0,0.02460360000077344
complete-greedy,3,16,8,4,1.0,0.02183229999991454
complete-greedy,3,16,8,5,0.0,0.06688709999980347
complete-greedy,3,16,8,6,1.0,0.011060500000894535
complete-greedy,3,16,8,7,1.0,0.0034488999999666703
complete-greedy,3,16,8,8,0.0,0.02086669999971491
complete-greedy,3,16,8,9,1.0,0.0018942999995488208
complete-greedy,3,16,10,0,2.0,0.07128149999971356
complete-greedy,3,16,10,1,2.0,1.1587625000001935
complete-greedy,3,16,10,2,1.0,0.14597030000004452
complete-greedy,3,16,10,3,1.0,0.016359499999452964
complete-greedy,3,16,10,4,2.0,0.11371489999964979
complete-greedy,3,16,10,5,1.0,0.13720529999955033
complete-greedy,3,16,10,6,1.0,0.06695789999957924
complete-greedy,3,16,10,7,2.0,0.293688600000678
complete-greedy,3,16,10,8,2.0,1.0562521000001652
complete-greedy,3,16,10,9,1.0,0.2513710000002902
complete-greedy,3,16,12,0,7.0,0.1735051999994539
complete-greedy,3,16,12,1,1.0,0.9029385000003458
complete-greedy,3,16,12,2,6.0,0.298066999999719
complete-greedy,3,16,12,3,2.0,0.3603238000005149
complete-greedy,3,16,12,4,2.0,0.22692480000023352
complete-greedy,3,16,12,5,6.0,1.0442259999999806
complete-greedy,3,16,12,6,4.0,0.4015131999994992
complete-greedy,3,16,12,7,6.0,1.0059205999996266
complete-greedy,3,16,12,8,0.0,0.13253289999920526
complete-greedy,3,16,12,9,8.0,0.3334318000006533
complete-greedy,3,16,16,0,34.0,0.47680990000026213
complete-greedy,3,16,16,1,80.0,0.41294010000001435
complete-greedy,3,16,16,2,31.0,0.34074299999974755
complete-greedy,3,16,16,3,63.0,0.5193070999994234
complete-greedy,3,16,16,4,110.0,0.9272829000001366
complete-greedy,3,16,16,5,111.0,0.322515700000622
complete-greedy,3,16,16,6,45.0,0.3177064999999857
complete-greedy,3,16,16,7,25.0,0.4465702000006786
complete-greedy,3,16,16,8,94.0,0.14676050000070973
complete-greedy,3,16,16,9,81.0,0.1489422000004197
complete-greedy,3,18,8,0,0.0,0.01919539999926201
complete-greedy,3,18,8,1,1.0,0.031426599999576865
complete-greedy,3,18,8,2,0.0,0.11033859999952256
complete-greedy,3,18,8,3,0.0,0.011970499999733875
complete-greedy,3,18,8,4,1.0,0.06702279999990424
complete-greedy,3,18,8,5,1.0,0.004140200000620098
complete-greedy,3,18,8,6,1.0,0.014890499999637541
complete-greedy,3,18,8,7,1.0,0.014984700000240991
complete-greedy,3,18,8,8,1.0,0.0016620000005787006
complete-greedy,3,18,8,9,1.0,0.0042465000005904585
complete-greedy,3,18,10,0,1.0,0.09922129999995377
complete-greedy,3,18,10,1,0.0,0.7625724999998056
complete-greedy,3,18,10,2,0.0,0.5794985000002271
complete-greedy,3,18,10,3,1.0,0.7144039000004341
complete-greedy,3,18,10,4,0.0,0.013632300000608666
complete-greedy,3,18,10,5,1.0,0.012443999999959487
complete-greedy,3,18,10,6,1.0,0.19000210000012885
complete-greedy,3,18,10,7,1.0,1.18286420000004
complete-greedy,3,18,10,8,1.0,0.007694999999330321
complete-greedy,3,18,10,9,1.0,0.3978847999997015
complete-greedy,3,18,12,0,2.0,2.306938299999274
complete-greedy,3,18,12,1,1.0,0.5011791000006269
complete-greedy,3,18,12,2,1.0,0.7065466999993077
complete-greedy,3,18,12,3,1.0,0.5792042000002766
complete-greedy,3,18,12,4,2.0,1.6575684999997975
complete-greedy,3,18,12,5,3.0,3.4148942000001625
complete-greedy,3,18,12,6,2.0,17.46355339999991
complete-greedy,3,18,12,7,2.0,6.695260200000121
complete-greedy,3,18,12,8,2.0,2.276785299999574
complete-greedy,3,18,12,9,2.0,1.189618999999766
complete-greedy,3,18,16,0,17.0,1.609952400000111
complete-greedy,3,18,16,1,15.0,1.2104188999992402
complete-greedy,3,18,16,2,9.0,3.171496699999807
complete-greedy,3,18,16,3,51.0,2.6348787999995693
complete-greedy,3,18,16,4,11.0,3.9377691999998206
complete-greedy,3,18,16,5,26.0,0.17129210000075545
complete-greedy,3,18,16,6,16.0,4.398611099999471
complete-greedy,3,18,16,7,29.0,1.8682472999998936
complete-greedy,3,18,16,8,15.0,1.7618781999999555
complete-greedy,3,18,16,9,19.0,0.7019436000000496
complete-greedy,3,20,8,0,1.0,0.01356249999935244
complete-greedy,3,20,8,1,0.0,0.006129800000053365
complete-greedy,3,20,8,2,0.0,0.09654959999988932
complete-greedy,3,20,8,3,1.0,0.003554400000211899
complete-greedy,3,20,8,4,0.0,0.009626899999602756
complete-greedy,3,20,8,5,0.0,0.021042899999883957
complete-greedy,3,20,8,6,1.0,0.005469699999594013
complete-greedy,3,20,8,7,0.0,0.0027844999995068065
complete-greedy,3,20,8,8,1.0,0.018466300000000047
complete-greedy,3,20,8,9,0.0,0.029102200000124867
complete-greedy,3,20,10,0,1.0,0.15505450000000565
complete-greedy,3,20,10,1,0.0,0.18988090000038937
complete-greedy,3,20,10,2,0.0,0.30366270000013174
complete-greedy,3,20,10,3,1.0,0.05323889999999665
complete-greedy,3,20,10,4,1.0,0.0067320999996809405
complete-greedy,3,20,10,5,1.0,0.2457646000002569
complete-greedy,3,20,10,6,1.0,0.11694429999988643
complete-greedy,3,20,10,7,1.0,0.5595795000008366
complete-greedy,3,20,10,8,1.0,0.10880900000029214
complete-greedy,3,20,10,9,1.0,0.017445999999836204
complete-greedy,3,20,12,0,1.0,6.777423800000179
complete-greedy,3,20,12,1,0.0,6.513172599999962
complete-greedy,3,20,12,2,1.0,3.9667543000005026
complete-greedy,3,20,12,3,0.0,6.406600999999682
complete-greedy,3,20,12,4,0.0,2.400351500000397
complete-greedy,3,20,12,5,0.0,5.346309600000495
complete-greedy,3,20,12,6,1.0,1.2011837000000014
complete-greedy,3,20,12,7,0.0,2.1491368000006332
complete-greedy,3,20,12,8,0.0,15.075410399999782
complete-greedy,3,20,12,9,1.0,4.018072199999551
complete-greedy,3,20,16,0,14.0,5.379176699999334
complete-greedy,3,20,16,1,13.0,16.003998000000138
complete-greedy,3,20,16,2,1.0,9.64851439999984
complete-greedy,3,20,16,3,6.0,11.051974500000142
complete-greedy,3,20,16,4,2.0,55.32139839999945
complete-greedy,3,22,8,0,0.0,0.008389200000237906
complete-greedy,3,22,8,1,0.0,0.017354300000079093
complete-greedy,3,22,8,2,1.0,0.0015646000001652283
complete-greedy,3,22,8,3,1.0,0.003213099999811675
complete-greedy,3,22,8,4,1.0,0.0028439999996408005
complete-greedy,3,22,8,5,0.0,0.060564399999748275
complete-greedy,3,22,8,6,1.0,0.01564310000048863
complete-greedy,3,22,8,7,1.0,0.016656299999340263
complete-greedy,3,22,8,8,1.0,0.01045590000012453
complete-greedy,3,22,8,9,0.0,0.00737329999992653
complete-greedy,3,22,10,0,1.0,0.15013329999965208
complete-greedy,3,22,10,1,0.0,0.22302059999947232
complete-greedy,3,22,10,2,1.0,0.01975170000059734
complete-greedy,3,22,10,3,1.0,0.05886319999990519
complete-greedy,3,22,10,4,0.0,0.0100854000002073
complete-greedy,3,22,10,5,1.0,0.05489479999960167
complete-greedy,3,22,10,6,1.0,0.018190900000263355
complete-greedy,3,22,10,7,1.0,0.004747599999973318
complete-greedy,3,22,10,8,0.0,0.06748280000010709
complete-greedy,3,22,10,9,0.0,0.014798700000028475
complete-greedy,3,22,12,0,0.0,0.05439050000040879
complete-greedy,3,22,12,1,1.0,0.07170509999923524
complete-greedy,3,22,12,2,1.0,0.6953903000003265
complete-greedy,3,22,12,3,1.0,1.0572159000003012
complete-greedy,3,22,12,4,1.0,0.0714533999998821
complete-greedy,3,22,12,5,0.0,2.2367332000003444
complete-greedy,3,22,12,6,1.0,0.05128250000052503
complete-greedy,3,22,12,7,1.0,0.03045280000060302
complete-greedy,3,22,12,8,1.0,0.1372731000001295
complete-greedy,3,22,12,9,1.0,1.6099778999996488
complete-greedy,3,22,16,0,1.0,40.65564919999997
complete-greedy,3,24,8,0,0.0,0.008447300000625546
complete-greedy,3,24,8,1,1.0,0.040944999999737774
complete-greedy,3,24,8,2,0.0,0.03139889999965817
complete-greedy,3,24,8,3,1.0,0.010575999999673513
complete-greedy,3,24,8,4,0.0,0.004435300000295683
complete-greedy,3,24,8,5,0.0,0.008234199999606062
complete-greedy,3,24,8,6,1.0,0.010295699999915087
complete-greedy,3,24,8,7,0.0,0.07732059999943885
complete-greedy,3,24,8,8,0.0,0.05212870000013936
complete-greedy,3,24,8,9,1.0,0.006377599999723316
complete-greedy,3,24,10,0,1.0,0.06424590000005992
complete-greedy,3,24,10,1,1.0,0.005105100000037055
complete-greedy,3,24,10,2,1.0,0.0350840999999491
complete-greedy,3,24,10,3,0.0,0.25220249999983935
complete-greedy,3,24,10,4,1.0,0.44454749999931664
complete-greedy,3,24,10,5,1.0,0.02834309999980178
complete-greedy,3,24,10,6,0.0,0.3210753000003024
complete-greedy,3,24,10,7,1.0,0.09692549999999756
complete-greedy,3,24,10,8,0.0,0.04642650000005233
complete-greedy,3,24,10,9,1.0,0.517660600000454
complete-greedy,3,24,12,0,0.0,0.40832769999997254
complete-greedy,3,24,12,1,1.0,0.5667548999999781
complete-greedy,3,24,12,2,1.0,0.3606867999997121
complete-greedy,3,24,12,3,0.0,1.0204929999999877
complete-greedy,3,24,12,4,1.0,0.42425700000057986
complete-greedy,3,24,12,5,0.0,3.510747700000138
complete-greedy,3,24,12,6,1.0,0.03918539999995119
complete-greedy,3,24,12,7,0.0,1.8107409000003827
complete-greedy,3,24,12,8,0.0,39.26826129999972
complete-greedy,3,26,8,0,0.0,0.008392300000195974
complete-greedy,3,26,8,1,1.0,0.0016250999997282634
complete-greedy,3,26,8,2,1.0,0.012514900001406204
complete-greedy,3,26,8,3,0.0,0.008207800001400756
complete-greedy,3,26,8,4,1.0,0.012646900000618189
complete-greedy,3,26,8,5,1.0,0.0032504999999218853
complete-greedy,3,26,8,6,1.0,0.003398699998797383
complete-greedy,3,26,8,7,1.0,0.02229780000016035
complete-greedy,3,26,8,8,1.0,0.004165100001046085
complete-greedy,3,26,8,9,0.0,0.0034849000003305264
complete-greedy,3,26,10,0,1.0,0.1320395999991888
complete-greedy,3,26,10,1,1.0,0.0035779999998339918
complete-greedy,3,26,10,2,1.0,0.05253420000008191
complete-greedy,3,26,10,3,0.0,0.23469789999944624
complete-greedy,3,26,10,4,1.0,0.03727620000063325
complete-greedy,3,26,10,5,0.0,0.003737600000022212
complete-greedy,3,26,10,6,0.0,0.5389429000006203
complete-greedy,3,26,10,7,1.0,0.9756681999988359
complete-greedy,3,26,10,8,1.0,0.06366549999984272
complete-greedy,3,26,10,9,1.0,0.0998464000003878
complete-greedy,3,26,12,0,1.0,0.7209700000003068
complete-greedy,3,26,12,1,1.0,0.13312210000003688
complete-greedy,3,26,12,2,0.0,5.473493699999381
complete-greedy,3,26,12,3,1.0,0.847055400001409
complete-greedy,3,26,12,4,1.0,0.10072269999909622
complete-greedy,3,26,12,5,0.0,0.5556118000004062
complete-greedy,3,26,12,6,0.0,1.60098619999917
complete-greedy,3,26,12,7,1.0,0.62092549999943
complete-greedy,3,28,8,0,1.0,0.007637900000190712
complete-greedy,3,28,8,1,1.0,0.004017900000690133
complete-greedy,3,28,8,2,1.0,0.002379100000325707
complete-greedy,3,28,8,3,0.0,0.009063100000275881
complete-greedy,3,28,8,4,1.0,0.0038942999999562744
complete-greedy,3,28,8,5,0.0,0.005268699998850934
complete-greedy,3,28,8,6,0.0,0.007956299999932526
complete-greedy,3,28,8,7,1.0,0.003746500000488595
complete-greedy,3,28,8,8,1.0,0.011585000000195578
complete-greedy,3,28,8,9,1.0,0.0028916999999637483
complete-greedy,3,28,10,0,1.0,0.10467649999918649
complete-greedy,3,28,10,1,0.0,0.14100739999958023
complete-greedy,3,28,10,2,1.0,0.41004590000011376
complete-greedy,3,28,10,3,1.0,0.028998199999477947
complete-greedy,3,28,10,4,1.0,0.033510799999930896
complete-greedy,3,28,10,5,1.0,0.11120570000093721
complete-greedy,3,28,10,6,1.0,0.06000330000097165
complete-greedy,3,28,10,7,1.0,0.10273229999984324
complete-greedy,3,28,10,8,0.0,0.032076199999210075
complete-greedy,3,28,10,9,0.0,0.04595719999997527
complete-greedy,3,28,12,0,1.0,0.24843409999994037
complete-greedy,3,28,12,1,0.0,40.86045010000089
complete-greedy,3,30,8,0,1.0,0.001268900001377915
complete-greedy,3,30,8,1,0.0,0.0031185999996523606
complete-greedy,3,30,8,2,1.0,0.007641700000021956
complete-greedy,3,30,8,3,1.0,0.009523900000203867
complete-greedy,3,30,8,4,1.0,0.016710600000806153
complete-greedy,3,30,8,5,0.0,0.006345100000544335
complete-greedy,3,30,8,6,0.0,0.003005600001415587
complete-greedy,3,30,8,7,1.0,0.026893399999607936
complete-greedy,3,30,8,8,1.0,0.012747499999022693
complete-greedy,3,30,8,9,0.0,0.01851650000025984
complete-greedy,3,30,10,0,1.0,0.023545100000774255
complete-greedy,3,30,10,1,1.0,0.11803479999980482
complete-greedy,3,30,10,2,1.0,0.09676000000035856
complete-greedy,3,30,10,3,1.0,0.05481640000107291
complete-greedy,3,30,10,4,1.0,0.014475300000412972
complete-greedy,3,30,10,5,0.0,0.03530680000039865
complete-greedy,3,30,10,6,1.0,0.05969659999936994
complete-greedy,3,30,10,7,0.0,0.006471099999544094
complete-greedy,3,30,10,8,0.0,0.006950299999516574
complete-greedy,3,30,10,9,1.0,0.007588599999508006
complete-greedy,3,30,12,0,0.0,0.10482520000005024
complete-greedy,3,32,8,0,1.0,0.017605999999432242
complete-greedy,3,32,8,1,0.0,0.004191900001387694
complete-greedy,3,32,8,2,0.0,0.03240180000102555
complete-greedy,3,32,8,3,0.0,0.010005699999965145
complete-greedy,3,32,8,4,0.0,0.01697749999948428
complete-greedy,3,32,8,5,0.0,0.037299999999959255
complete-greedy,3,32,8,6,0.0,0.02355639999950654
complete-greedy,3,32,8,7,1.0,0.001726599999528844
complete-greedy,3,32,8,8,1.0,0.004407999998875312
complete-greedy,3,32,8,9,1.0,0.011472500000309083
complete-greedy,3,32,10,0,1.0,0.08262370000011288
complete-greedy,3,32,10,1,1.0,0.044299600000158534
complete-greedy,3,32,10,2,1.0,0.011879900001076749
complete-greedy,3,32,10,3,0.0,0.3341536999996606
complete-greedy,3,32,10,4,1.0,0.005320000000210712
complete-greedy,3,32,10,5,1.0,0.012079499998435494
complete-greedy,3,32,10,6,1.0,0.02395020000039949
complete-greedy,3,32,10,7,1.0,0.017734099999870523
complete-greedy,3,32,10,8,0.0,0.1970032999997784
complete-greedy,3,32,10,9,0.0,0.5604055999992852
complete-greedy,3,32,12,0,1.0,0.3720728999996936
complete-greedy,3,34,8,0,0.0,0.014667100000224309
complete-greedy,3,34,8,1,1.0,0.0029940999993414152
complete-greedy,3,34,8,2,1.0,0.002753599999778089
complete-greedy,3,34,8,3,1.0,0.0033696999998937827
complete-greedy,3,34,8,4,1.0,0.003827900000032969
complete-greedy,3,34,8,5,1.0,0.006179899999551708
complete-greedy,3,34,8,6,1.0,0.03151129999969271
complete-greedy,3,34,8,7,0.0,0.001465900000766851
complete-greedy,3,34,8,8,1.0,0.00667289999910281
complete-greedy,3,34,8,9,1.0,0.02198839999982738
complete-greedy,3,34,10,0,1.0,0.0031082000004971633
complete-greedy,3,34,10,1,1.0,0.1309713999999076
complete-greedy,3,34,10,2,1.0,0.01134000000092783
complete-greedy,3,34,10,3,0.0,0.5147269999997661
complete-greedy,3,34,10,4,0.0,0.006414899999072077
complete-greedy,3,34,10,5,1.0,0.005647700001645717
complete-greedy,3,34,10,6,0.0,0.0507913000001281
complete-greedy,3,34,10,7,1.0,0.14628889999949024
complete-greedy,3,34,10,8,1.0,0.10308989999975893
complete-greedy,3,34,10,9,1.0,0.002310399999259971
complete-greedy,3,34,12,0,1.0,0.562077099999442
complete-greedy,3,36,8,0,1.0,0.003983700000389945
complete-greedy,3,36,8,1,1.0,0.06895239999903424
complete-greedy,3,36,8,2,0.0,0.0017880000013974495
complete-greedy,3,36,8,3,1.0,0.002956800000902149
complete-greedy,3,36,8,4,0.0,0.004744199999549892
complete-greedy,3,36,8,5,1.0,0.005269900000712369
complete-greedy,3,36,8,6,1.0,0.002510600001187413
complete-greedy,3,36,8,7,1.0,0.010228699999061064
complete-greedy,3,36,8,8,1.0,0.014784299999519135
complete-greedy,3,36,8,9,0.0,0.004370800001197495
complete-greedy,3,36,10,0,1.0,0.06249489999936486
complete-greedy,3,36,10,1,0.0,0.7791885000006005
complete-greedy,3,36,10,2,1.0,0.6586451999992278
complete-greedy,3,36,10,3,1.0,0.02192760000070848
complete-greedy,3,36,10,4,1.0,0.04887330000019574
complete-greedy,3,36,10,5,1.0,0.01995110000098066
complete-greedy,3,36,10,6,1.0,0.2372744000003877
